File,aid,Date,(0) Water Bodies,(1) Evergreen Needleleaf Forests,(5) Mixed Forests,(7) Open Shrublands,(8) Woody Savannas,(9) Savannas,(10) Grasslands,(11) Permanent Wetlands,(12) Croplands,(14) Cropland/Natural Vegetation Mosaic,(15) Permanent Snow and Ice
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015115_aid0001,aid0001,4/25/15,781,861,221,1655,539,34,725,22,73,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015116_aid0001,aid0001,4/26/15,780,787,117,1669,554,40,757,1,65,15,116
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015117_aid0001,aid0001,4/27/15,799,692,213,1637,562,27,757,21,55,23,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015118_aid0001,aid0001,4/28/15,789,893,201,1639,518,41,749,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015119_aid0001,aid0001,4/29/15,732,695,127,1688,571,36,752,4,61,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015120_aid0001,aid0001,4/30/15,790,788,217,1656,548,31,746,22,62,21,131
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015121_aid0001,aid0001,5/1/15,732,860,153,1304,238,42,729,15,64,14,78
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015122_aid0001,aid0001,5/2/15,770,605,162,1637,556,33,766,15,59,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015123_aid0001,aid0001,5/3/15,781,860,221,1657,540,34,724,22,72,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015124_aid0001,aid0001,5/4/15,779,782,114,1669,556,40,756,1,64,15,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015125_aid0001,aid0001,5/5/15,801,692,213,1637,561,27,757,21,55,24,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015126_aid0001,aid0001,5/6/15,790,894,202,1639,516,41,751,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015127_aid0001,aid0001,5/7/15,639,318,8,1253,508,9,691,3,,,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015128_aid0001,aid0001,5/8/15,791,792,217,1656,549,31,745,22,63,21,131
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015129_aid0001,aid0001,5/9/15,798,871,152,1663,521,42,756,14,64,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015130_aid0001,aid0001,5/10/15,770,641,171,1642,559,33,766,21,60,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015131_aid0001,aid0001,5/11/15,781,862,221,1652,539,34,724,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015134_aid0001,aid0001,5/14/15,414,19,2,781,382,2,207,,,,94
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015135_aid0001,aid0001,5/15/15,734,693,128,1690,569,36,752,4,60,22,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015136_aid0001,aid0001,5/16/15,791,790,217,1656,549,31,745,22,63,21,131
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015137_aid0001,aid0001,5/17/15,798,870,153,1662,520,42,756,14,63,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015138_aid0001,aid0001,5/18/15,772,641,171,1642,558,33,765,21,61,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015139_aid0001,aid0001,5/19/15,782,862,221,1652,539,34,724,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015140_aid0001,aid0001,5/20/15,775,779,114,1671,555,40,754,1,66,15,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015141_aid0001,aid0001,5/21/15,801,694,213,1641,559,28,758,21,55,24,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015142_aid0001,aid0001,5/22/15,790,895,202,1637,516,41,751,22,61,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015143_aid0001,aid0001,5/23/15,734,693,128,1692,569,36,751,4,61,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015144_aid0001,aid0001,5/24/15,791,791,217,1657,549,32,745,22,63,21,131
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015145_aid0001,aid0001,5/25/15,798,870,153,1664,521,42,756,13,63,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015146_aid0001,aid0001,5/26/15,771,642,172,1642,558,33,765,21,60,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015147_aid0001,aid0001,5/27/15,782,862,221,1651,537,34,725,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015148_aid0001,aid0001,5/28/15,779,779,113,1671,557,40,756,1,66,15,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015149_aid0001,aid0001,5/29/15,801,693,212,1643,560,29,758,21,55,24,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015150_aid0001,aid0001,5/30/15,790,893,202,1637,516,41,751,22,60,13,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015151_aid0001,aid0001,5/31/15,734,694,128,1690,569,36,752,4,61,22,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015152_aid0001,aid0001,6/1/15,790,792,217,1655,549,31,745,22,63,21,131
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015153_aid0001,aid0001,6/2/15,798,871,153,1664,520,42,756,13,63,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015154_aid0001,aid0001,6/3/15,771,642,171,1643,558,33,765,21,61,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015155_aid0001,aid0001,6/4/15,780,861,221,1653,539,34,725,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015156_aid0001,aid0001,6/5/15,779,780,114,1672,556,40,756,1,65,15,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015157_aid0001,aid0001,6/6/15,801,691,212,1642,560,28,757,21,55,24,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015158_aid0001,aid0001,6/7/15,790,894,202,1637,514,41,751,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015159_aid0001,aid0001,6/8/15,735,694,128,1690,569,36,752,4,61,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015160_aid0001,aid0001,6/9/15,791,791,217,1656,548,31,745,22,63,21,131
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015161_aid0001,aid0001,6/10/15,799,872,155,1663,521,42,756,14,64,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015162_aid0001,aid0001,6/11/15,771,641,171,1643,558,33,765,21,61,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015163_aid0001,aid0001,6/12/15,781,861,221,1654,540,34,724,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015164_aid0001,aid0001,6/13/15,779,779,114,1671,556,40,754,1,65,15,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015165_aid0001,aid0001,6/14/15,801,693,213,1641,561,28,757,21,55,24,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015166_aid0001,aid0001,6/15/15,790,894,202,1589,485,41,749,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015167_aid0001,aid0001,6/16/15,21,1,,13,1,,69,3,,,
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015168_aid0001,aid0001,6/17/15,40,,,,,,8,,,,10
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015169_aid0001,aid0001,6/18/15,799,870,155,1662,519,42,756,14,64,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015170_aid0001,aid0001,6/19/15,770,641,171,1643,556,33,766,21,60,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015171_aid0001,aid0001,6/20/15,782,862,221,1656,539,34,724,22,72,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015172_aid0001,aid0001,6/21/15,778,782,114,1669,555,40,756,1,64,15,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015173_aid0001,aid0001,6/22/15,800,692,213,1638,562,28,757,21,55,23,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015174_aid0001,aid0001,6/23/15,790,895,201,1639,516,41,749,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015175_aid0001,aid0001,6/24/15,733,695,126,1690,573,36,752,4,61,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015176_aid0001,aid0001,6/25/15,790,788,217,1655,544,31,745,22,62,21,132
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015177_aid0001,aid0001,6/26/15,798,875,155,1662,519,42,756,15,65,14,124
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015178_aid0001,aid0001,6/27/15,769,635,170,1647,559,33,767,21,59,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015179_aid0001,aid0001,6/28/15,781,861,221,1656,539,34,724,22,72,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015180_aid0001,aid0001,6/29/15,779,787,116,1668,554,40,756,1,65,14,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015181_aid0001,aid0001,6/30/15,799,691,212,1638,562,27,757,21,55,23,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015182_aid0001,aid0001,7/1/15,788,893,201,1638,520,41,749,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015183_aid0001,aid0001,7/2/15,733,695,126,1692,572,36,752,4,61,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015184_aid0001,aid0001,7/3/15,790,787,219,1656,549,31,745,22,63,21,132
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015185_aid0001,aid0001,7/4/15,797,875,155,1662,517,42,755,15,65,14,124
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015186_aid0001,aid0001,7/5/15,767,635,168,1648,560,33,767,20,60,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015187_aid0001,aid0001,7/6/15,771,801,221,1620,533,34,722,22,72,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015188_aid0001,aid0001,7/7/15,766,773,118,1587,548,38,721,1,64,14,116
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015189_aid0001,aid0001,7/8/15,799,692,213,1640,561,27,759,21,55,23,135
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015190_aid0001,aid0001,7/9/15,789,893,201,1640,521,41,750,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015191_aid0001,aid0001,7/10/15,738,698,126,1688,571,36,749,4,61,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015192_aid0001,aid0001,7/11/15,792,787,219,1654,550,31,745,22,63,21,132
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015193_aid0001,aid0001,7/12/15,796,877,156,1665,518,43,755,15,65,14,124
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015194_aid0001,aid0001,7/13/15,428,440,162,575,66,25,464,20,61,21,47
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015195_aid0001,aid0001,7/14/15,559,831,220,789,101,31,614,22,73,20,59
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015196_aid0001,aid0001,7/15/15,781,789,117,1670,553,40,756,1,64,14,116
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015197_aid0001,aid0001,7/16/15,626,676,209,1116,347,27,662,21,55,23,117
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015198_aid0001,aid0001,7/17/15,790,895,201,1637,519,41,749,22,60,12,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015199_aid0001,aid0001,7/18/15,737,706,124,1689,570,36,747,4,62,22,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015200_aid0001,aid0001,7/19/15,793,785,218,1651,550,32,745,22,62,21,132
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015201_aid0001,aid0001,7/20/15,798,876,157,1663,521,43,756,15,65,14,124
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015202_aid0001,aid0001,7/21/15,766,636,167,1649,558,33,766,20,60,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015203_aid0001,aid0001,7/22/15,779,861,223,1659,536,34,724,22,72,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015204_aid0001,aid0001,7/23/15,784,789,119,1676,550,40,756,1,62,14,116
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015205_aid0001,aid0001,7/24/15,795,688,210,1640,562,26,761,21,56,23,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015206_aid0001,aid0001,7/25/15,789,895,206,1636,518,41,748,22,60,13,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015207_aid0001,aid0001,7/26/15,737,706,124,1689,570,36,748,3,62,22,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015208_aid0001,aid0001,7/27/15,793,779,217,1655,554,32,746,22,61,21,132
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015209_aid0001,aid0001,7/28/15,615,866,155,975,159,43,661,15,65,15,70
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015210_aid0001,aid0001,7/29/15,766,638,166,1649,558,34,765,20,60,21,127
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015211_aid0001,aid0001,7/30/15,779,859,224,1657,537,34,725,22,72,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015212_aid0001,aid0001,7/31/15,785,790,119,1677,549,40,756,1,62,14,117
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015213_aid0001,aid0001,8/1/15,794,691,209,1641,563,26,761,21,57,23,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015214_aid0001,aid0001,8/2/15,789,896,205,1636,519,41,749,22,60,13,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015215_aid0001,aid0001,8/3/15,736,707,124,1687,571,36,748,4,62,22,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015216_aid0001,aid0001,8/4/15,654,778,217,1179,377,32,654,22,61,21,119
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015217_aid0001,aid0001,8/5/15,797,878,157,1663,521,43,756,15,65,14,124
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015218_aid0001,aid0001,8/6/15,766,641,168,1649,560,33,766,20,60,21,127
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015219_aid0001,aid0001,8/7/15,780,861,223,1656,537,34,724,22,72,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015220_aid0001,aid0001,8/8/15,784,790,118,1676,551,40,756,1,63,14,116
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015221_aid0001,aid0001,8/9/15,796,689,210,1644,562,27,760,21,55,23,135
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015222_aid0001,aid0001,8/10/15,790,896,204,1637,519,41,750,22,60,12,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015223_aid0001,aid0001,8/11/15,737,706,125,1687,570,36,748,4,62,22,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015224_aid0001,aid0001,8/12/15,792,786,218,1652,550,32,745,22,62,21,132
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015225_aid0001,aid0001,8/13/15,796,876,156,1666,520,43,755,15,65,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015226_aid0001,aid0001,8/14/15,768,636,167,1653,558,33,767,20,61,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015227_aid0001,aid0001,8/15/15,782,862,221,1658,537,34,725,22,73,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015228_aid0001,aid0001,8/16/15,532,445,41,985,497,13,457,,3,,116
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015229_aid0001,aid0001,8/17/15,799,692,211,1642,562,27,759,21,55,23,135
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015230_aid0001,aid0001,8/18/15,789,895,201,1639,521,41,750,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015231_aid0001,aid0001,8/19/15,736,699,126,1689,571,36,750,4,62,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015232_aid0001,aid0001,8/20/15,792,788,219,1656,549,31,745,22,63,21,132
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015233_aid0001,aid0001,8/21/15,798,875,156,1667,519,42,755,15,65,14,124
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015234_aid0001,aid0001,8/22/15,767,636,169,1648,560,33,767,20,59,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015235_aid0001,aid0001,8/23/15,782,861,221,1656,538,34,725,22,73,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015236_aid0001,aid0001,8/24/15,606,774,115,1043,224,40,663,1,65,15,78
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015237_aid0001,aid0001,8/25/15,799,692,213,1640,563,27,758,21,55,23,135
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015238_aid0001,aid0001,8/26/15,789,897,201,1638,519,41,750,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015239_aid0001,aid0001,8/27/15,735,696,127,1693,572,36,752,4,61,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015240_aid0001,aid0001,8/28/15,781,791,218,1626,544,29,746,22,63,21,132
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015241_aid0001,aid0001,8/29/15,798,876,155,1665,519,42,756,15,65,14,124
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015242_aid0001,aid0001,8/30/15,770,641,171,1647,558,33,766,21,59,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015243_aid0001,aid0001,8/31/15,781,862,221,1657,540,34,724,22,72,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015244_aid0001,aid0001,9/1/15,779,784,115,1669,556,40,756,1,64,15,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015245_aid0001,aid0001,9/2/15,801,695,213,1640,562,28,752,21,55,24,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015246_aid0001,aid0001,9/3/15,790,895,202,1640,517,41,752,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015247_aid0001,aid0001,9/4/15,734,695,130,1691,572,36,753,4,61,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015248_aid0001,aid0001,9/5/15,791,792,217,1657,548,31,745,22,64,21,131
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015249_aid0001,aid0001,9/6/15,798,871,155,1665,522,42,756,15,64,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015250_aid0001,aid0001,9/7/15,645,629,169,1153,295,33,680,21,60,21,109
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015251_aid0001,aid0001,9/8/15,783,861,221,1655,539,34,725,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015252_aid0001,aid0001,9/9/15,779,780,114,1671,556,40,756,1,66,15,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015253_aid0001,aid0001,9/10/15,801,694,212,1642,560,29,758,21,55,24,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015254_aid0001,aid0001,9/11/15,790,895,202,1638,516,41,751,22,60,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015255_aid0001,aid0001,9/12/15,736,694,128,1691,569,36,753,4,61,22,116
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015256_aid0001,aid0001,9/13/15,791,794,217,1658,549,32,745,22,63,21,131
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015257_aid0001,aid0001,9/14/15,798,868,153,1665,523,42,756,13,64,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015258_aid0001,aid0001,9/15/15,772,644,173,1644,559,33,765,21,61,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015259_aid0001,aid0001,9/16/15,783,864,221,1651,539,34,725,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015260_aid0001,aid0001,9/17/15,778,781,114,1670,557,40,756,1,66,15,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015261_aid0001,aid0001,9/18/15,801,694,213,1644,560,29,758,21,55,24,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015262_aid0001,aid0001,9/19/15,789,895,202,1641,515,41,751,22,61,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015263_aid0001,aid0001,9/20/15,736,694,130,1690,568,35,753,5,60,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015264_aid0001,aid0001,9/21/15,791,795,218,1656,548,32,746,22,63,21,131
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015265_aid0001,aid0001,9/22/15,799,868,152,1666,524,42,755,13,63,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015266_aid0001,aid0001,9/23/15,772,642,173,1643,560,33,766,21,61,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015267_aid0001,aid0001,9/24/15,783,865,221,1651,537,34,725,22,70,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015268_aid0001,aid0001,9/25/15,778,782,113,1668,556,40,755,1,67,15,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015269_aid0001,aid0001,9/26/15,802,696,213,1648,560,29,757,21,53,24,135
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015270_aid0001,aid0001,9/27/15,789,897,200,1641,516,41,752,22,61,13,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015271_aid0001,aid0001,9/28/15,736,693,130,1692,567,35,753,5,60,22,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015272_aid0001,aid0001,9/29/15,789,797,220,1654,548,32,745,22,63,21,130
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015273_aid0001,aid0001,9/30/15,801,866,151,1666,525,42,755,13,63,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015274_aid0001,aid0001,10/1/15,772,641,173,1644,561,32,766,21,61,21,128
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015275_aid0001,aid0001,10/2/15,785,863,221,1652,537,34,725,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015276_aid0001,aid0001,10/3/15,778,783,112,1671,557,40,755,1,67,16,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015277_aid0001,aid0001,10/4/15,802,696,214,1644,561,29,757,21,53,24,135
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015278_aid0001,aid0001,10/5/15,788,897,198,1641,517,41,752,22,61,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015279_aid0001,aid0001,10/6/15,724,692,131,1650,509,35,745,5,60,22,113
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015280_aid0001,aid0001,10/7/15,668,795,219,1185,379,32,657,22,63,21,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015281_aid0001,aid0001,10/8/15,798,868,150,1581,521,42,755,13,63,14,122
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015282_aid0001,aid0001,10/9/15,773,641,175,1644,560,31,767,21,61,21,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015283_aid0001,aid0001,10/10/15,785,865,221,1653,537,34,725,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015284_aid0001,aid0001,10/11/15,778,782,112,1667,557,40,755,1,67,16,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015285_aid0001,aid0001,10/12/15,802,696,214,1645,561,29,756,21,53,24,135
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015286_aid0001,aid0001,10/13/15,789,898,196,1645,517,41,752,22,61,14,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015287_aid0001,aid0001,10/14/15,736,695,133,1690,567,35,753,5,59,22,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015288_aid0001,aid0001,10/15/15,789,800,220,1653,545,32,746,22,63,21,130
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015289_aid0001,aid0001,10/16/15,800,866,150,1665,527,42,755,13,63,14,122
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015290_aid0001,aid0001,10/17/15,773,640,175,1644,560,31,766,21,60,22,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015291_aid0001,aid0001,10/18/15,785,865,219,1654,537,34,725,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015292_aid0001,aid0001,10/19/15,778,782,113,1668,559,40,754,1,67,16,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015293_aid0001,aid0001,10/20/15,803,698,214,1643,562,29,757,21,53,25,134
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015294_aid0001,aid0001,10/21/15,787,897,196,1644,516,41,752,22,61,14,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015295_aid0001,aid0001,10/22/15,738,693,133,1691,568,35,753,5,59,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015296_aid0001,aid0001,10/23/15,788,800,220,1653,546,32,746,22,63,21,130
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015297_aid0001,aid0001,10/24/15,799,865,149,1668,526,42,754,13,63,14,122
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015298_aid0001,aid0001,10/25/15,773,641,175,1644,560,31,766,21,60,22,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015299_aid0001,aid0001,10/26/15,785,866,221,1653,539,34,725,22,71,20,119
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015300_aid0001,aid0001,10/27/15,778,782,112,1667,558,40,755,1,67,16,113
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015301_aid0001,aid0001,10/28/15,662,685,212,1150,353,29,663,21,53,25,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015302_aid0001,aid0001,10/29/15,787,896,195,1645,517,41,752,22,61,14,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015303_aid0001,aid0001,10/30/15,736,694,132,1691,567,35,753,5,59,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015304_aid0001,aid0001,10/31/15,788,799,220,1654,545,32,746,22,63,21,130
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015305_aid0001,aid0001,11/1/15,800,866,149,1667,526,42,755,13,63,14,122
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015306_aid0001,aid0001,11/2/15,773,641,175,1645,561,31,765,21,59,22,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015307_aid0001,aid0001,11/3/15,785,866,221,1651,539,34,725,22,71,20,118
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015308_aid0001,aid0001,11/4/15,777,782,111,1667,559,40,755,1,67,16,114
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015309_aid0001,aid0001,11/5/15,802,697,214,1645,562,29,757,21,53,25,135
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015310_aid0001,aid0001,11/6/15,788,896,196,1643,517,41,752,22,61,13,129
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015311_aid0001,aid0001,11/7/15,737,690,130,1690,568,35,754,5,59,22,115
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015312_aid0001,aid0001,11/8/15,788,800,220,1653,546,32,745,22,63,21,130
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015313_aid0001,aid0001,11/9/15,799,865,149,1666,526,42,755,13,63,14,123
Soil_Moisture_Retrieval_Data_AM_landcover_class_2015314_aid0001,aid0001,11/10/15,773,641,175,1644,560,31,765,21,60,21,129
